Area Code,Area,Item Code,Item,Element Code,Element,Source Code,Source,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020
"142","Montserrat","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","22.505800","22.505800","22.505800","22.505800","22.505800","22.505800","22.505800","22.505800","22.505800","22.505800","22.505800","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"142","Montserrat","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","22.515100","22.515100","22.515100","22.515100","22.515100","22.515100","22.515100","22.515100","22.515100","22.515100","22.515100","-0.549300","-0.549300","-0.549300","-0.549300","-0.549300","-0.549300","-0.549300","-0.549300","-0.549300","-0.549300","-0.336300","-0.336300","-0.336300","-0.336300","-0.336300","-0.727300","-0.727300","-0.727300","-0.727300","-0.727300"
"143","Morocco","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","5485.290000","5487.415000","5489.540000","5491.665000","5493.790000","5495.915000","5498.040000","5500.165000","5502.290000","5504.415000","5506.540000","5523.343000","5540.146000","5556.949000","5573.752000","5590.555000","5607.358000","5624.161000","5640.964000","5657.767000","5674.570000","5676.594000","5678.618000","5680.642000","5682.666000","5684.690000","5696.250000","5707.810000","5719.370000","5730.930000","5742.490000"
"143","Morocco","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-4931.448700","-4931.448700","-4931.448700","-4931.448700","-4931.448700","-4931.448700","-4931.448700","-4931.448700","-4931.448700","-4931.448700","-4931.448700","-4619.093700","-4619.093700","-4619.093700","-4619.093700","-4619.093700","-4619.093700","-4619.093700","-4619.093700","-4619.093700","-4619.093700","-2257.972200","-2257.972200","-2257.972200","-2257.972200","-2257.972200","-1939.198800","-1939.198800","-1939.198800","-1939.198800","-1939.198800"
"143","Morocco","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","0.465000","0.465000","0.465000","0.465000","0.465000","0.465000","0.465000","0.465000","0.465000","0.465000","0.465000","1.077000","1.077000","1.077000","1.077000","1.077000","1.077000","1.077000","1.077000","1.077000","1.077000","8.716000","8.716000","8.716000","8.716000","8.716000","0.000000","0.000000","0.000000","0.000000","0.000000"
"143","Morocco","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","37.134900","37.134900","37.134900","37.134900","37.134900","37.134900","37.134900","37.134900","37.134900","37.134900","37.134900","95.249900","95.249900","95.249900","95.249900","95.249900","95.249900","95.249900","95.249900","95.249900","95.249900","817.502700","817.502700","817.502700","817.502700","817.502700","0.000000","0.000000","0.000000","0.000000","0.000000"
"143","Morocco","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-4894.313800","-4894.313800","-4894.313800","-4894.313800","-4894.313800","-4894.313800","-4894.313800","-4894.313800","-4894.313800","-4894.313800","-4894.313800","-4523.843800","-4523.843800","-4523.843800","-4523.843800","-4523.843800","-4523.843800","-4523.843800","-4523.843800","-4523.843800","-4523.843800","-1440.469500","-1440.469500","-1440.469500","-1440.469500","-1440.469500","-1939.198800","-1939.198800","-1939.198800","-1939.198800","-1939.198800"
"144","Mozambique","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","43378.000000","43159.000000","42940.000000","42721.000000","42502.000000","42283.000000","42064.000000","41845.000000","41626.000000","41407.000000","41188.000000","40966.414000","40744.828000","40523.242000","40301.656000","40080.070000","39858.484000","39636.898000","39415.312000","39193.726000","38972.140000","38765.712000","38559.284000","38352.856000","38146.428000","37940.000000","37700.752000","37461.504000","37222.256000","36983.008000","36743.760000"
"144","Mozambique","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-367.422300","-367.422300","-367.422300","-367.422300","-367.422300","-367.422300","-367.422300","-367.422300","-367.422300","-367.422300","-501.231100","-501.231100","-501.231100","-501.231100","-501.231100","-365.655800","-365.655800","-365.655800","-365.655800","-365.655800"
"144","Mozambique","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","219.000000","219.000000","219.000000","219.000000","219.000000","219.000000","219.000000","219.000000","219.000000","219.000000","219.000000","223.250000","223.250000","223.250000","223.250000","223.250000","223.250000","223.250000","223.250000","223.250000","223.250000","208.698000","208.698000","208.698000","208.698000","208.698000","240.904000","240.904000","240.904000","240.904000","240.904000"
"144","Mozambique","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","48356.660000","48356.660000","48356.660000","48356.660000","48356.660000","48356.660000","48356.660000","48356.660000","48356.660000","48356.660000","48356.660000","49295.088300","49295.088300","49295.088300","49295.088300","49295.088300","49295.088300","49295.088300","49295.088300","49295.088300","49295.088300","46081.909700","46081.909700","46081.909700","46081.909700","46081.909700","53193.209200","53193.209200","53193.209200","53193.209200","53193.209200"
"144","Mozambique","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","48356.660000","48356.660000","48356.660000","48356.660000","48356.660000","48356.660000","48356.660000","48356.660000","48356.660000","48356.660000","48356.660000","48927.666000","48927.666000","48927.666000","48927.666000","48927.666000","48927.666000","48927.666000","48927.666000","48927.666000","48927.666000","45580.678600","45580.678600","45580.678600","45580.678600","45580.678600","52827.553400","52827.553400","52827.553400","52827.553400","52827.553400"
"28","Myanmar","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","39218.480000","38783.443000","38348.406000","37913.369000","37478.332000","37043.295000","36608.258000","36173.221000","35738.184000","35303.147000","34868.110000","34525.399000","34182.688000","33839.977000","33497.266000","33154.555000","32811.844000","32469.133000","32126.422000","31783.711000","31441.000000","31151.288000","30861.576000","30571.864000","30282.152000","29992.440000","29702.730000","29413.020000","29123.310000","28833.600000","28543.890000"
"28","Myanmar","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-128.411600","-128.411600","-128.411600","-128.411600","-128.411600","-128.411600","-128.411600","-128.411600","-128.411600","-128.411600","-128.411600","10.634200","10.634200","10.634200","10.634200","10.634200","10.634200","10.634200","10.634200","10.634200","10.634200","984.487700","984.487700","984.487700","984.487700","984.487700","1552.136300","1552.136300","1552.136300","1552.136300","1552.136300"
"28","Myanmar","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","435.039000","435.039000","435.039000","435.039000","435.039000","435.039000","435.039000","435.039000","435.039000","435.039000","435.039000","370.163000","370.163000","370.163000","370.163000","370.163000","370.163000","370.163000","370.163000","370.163000","370.163000","309.868000","309.868000","309.868000","309.868000","309.868000","293.924000","293.924000","293.924000","293.924000","293.924000"
"28","Myanmar","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","122219.856700","122219.856700","122219.856700","122219.856700","122219.856700","122219.856700","122219.856700","122219.856700","122219.856700","122219.856700","122219.856700","104007.165900","104007.165900","104007.165900","104007.165900","104007.165900","104007.165900","104007.165900","104007.165900","104007.165900","104007.165900","86304.435400","86304.435400","86304.435400","86304.435400","86304.435400","81540.396100","81540.396100","81540.396100","81540.396100","81540.396100"
"28","Myanmar","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","122091.445000","122091.445000","122091.445000","122091.445000","122091.445000","122091.445000","122091.445000","122091.445000","122091.445000","122091.445000","122091.445000","104017.800100","104017.800100","104017.800100","104017.800100","104017.800100","104017.800100","104017.800100","104017.800100","104017.800100","104017.800100","87288.923000","87288.923000","87288.923000","87288.923000","87288.923000","83092.532400","83092.532400","83092.532400","83092.532400","83092.532400"
"147","Namibia","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","8769.170000","8698.161400","8627.152800","8556.144200","8485.135600","8414.127000","8343.118400","8272.109800","8201.101200","8130.092600","8059.084000","7988.074600","7917.065200","7846.055800","7775.046400","7704.037000","7633.027600","7562.018200","7491.008800","7419.999400","7348.990000","7277.982000","7206.974000","7135.966000","7064.958000","6993.950000","6922.940000","6851.930000","6780.920000","6709.910000","6638.900000"
"147","Namibia","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"147","Namibia","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3051","UNFCCC","kilotonnes","-90021.200000","-91793.900000","-93706.000000","-95488.300000",,"-99105.400000","-100940.200000","-102792.500000","-104662.300000","-106549.400000",,"-108914.900000","-113364.700000","-113781.500000",,"-113321.700000","-109695.300000","-106905.100000","-115500.500000","-103623.900000","-107834.200000","-105879.600000","-104930.400000","-122816.500000","-119906.700000","-121991.800000","-126598.100000",,,,
"147","Namibia","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","71.008600","71.008600","71.008600","71.008600","71.008600","71.008600","71.008600","71.008600","71.008600","71.008600","71.008600","71.009400","71.009400","71.009400","71.009400","71.009400","71.009400","71.009400","71.009400","71.009400","71.009400","71.008000","71.008000","71.008000","71.008000","71.008000","71.010000","71.010000","71.010000","71.010000","71.010000"
"147","Namibia","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","10557.795300","10557.795300","10557.795300","10557.795300","10557.795300","10557.795300","10557.795300","10557.795300","10557.795300","10557.795300","10557.795300","10557.914300","10557.914300","10557.914300","10557.914300","10557.914300","10557.914300","10557.914300","10557.914300","10557.914300","10557.914300","10557.706100","10557.706100","10557.706100","10557.706100","10557.706100","10558.003500","10558.003500","10558.003500","10558.003500","10558.003500"
"147","Namibia","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3051","UNFCCC","kilotonnes","8727.400000","8727.400000","8727.400000","8727.400000",,"8727.400000","8727.400000","8727.400000","8727.400000","8727.400000","8727.400000","8939.300000","8939.300000","8939.300000",,"8939.300000","8939.300000","8939.300000","8939.300000","8939.300000","8939.300000","9768.700000","9768.700000","9768.700000","9768.700000","9768.700000","9768.700000",,,,
"147","Namibia","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","10557.795300","10557.795300","10557.795300","10557.795300","10557.795300","10557.795300","10557.795300","10557.795300","10557.795300","10557.795300","10557.795300","10557.914300","10557.914300","10557.914300","10557.914300","10557.914300","10557.914300","10557.914300","10557.914300","10557.914300","10557.914300","10557.706100","10557.706100","10557.706100","10557.706100","10557.706100","10558.003500","10558.003500","10558.003500","10558.003500","10558.003500"
"148","Nauru","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"148","Nauru","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"148","Nauru","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"148","Nauru","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"148","Nauru","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"149","Nepal","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","5672.000000","5682.876000","5693.752000","5704.628000","5715.504000","5726.380000","5737.256000","5748.132000","5759.008000","5769.884000","5780.760000","5798.887000","5817.014000","5835.141000","5853.268000","5871.395000","5889.522000","5907.649000","5925.776000","5943.903000","5962.030000","5962.030000","5962.030000","5962.030000","5962.030000","5962.030000","5962.030000","5962.030000","5962.030000","5962.030000","5962.030000"
"149","Nepal","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-4304.104500","-4304.104500","-4304.104500","-4304.104500","-4304.104500","-4304.104500","-4304.104500","-4304.104500","-4304.104500","-4304.104500","-4304.104500","-7173.639400","-7173.639400","-7173.639400","-7173.639400","-7173.639400","-7173.639400","-7173.639400","-7173.639400","-7173.639400","-7173.639400","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"149","Nepal","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"149","Nepal","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"149","Nepal","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-4304.104500","-4304.104500","-4304.104500","-4304.104500","-4304.104500","-4304.104500","-4304.104500","-4304.104500","-4304.104500","-4304.104500","-4304.104500","-7173.639400","-7173.639400","-7173.639400","-7173.639400","-7173.639400","-7173.639400","-7173.639400","-7173.639400","-7173.639400","-7173.639400","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"150","Netherlands","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","345.330000","346.747000","348.164000","349.581000","350.998000","352.415000","353.832000","355.249000","356.666000","358.083000","359.500000","360.898000","362.296000","363.694000","365.092000","366.490000","367.888000","369.286000","370.684000","372.082000","373.480000","371.750000","370.020000","368.290000","366.560000","364.830000","365.764000","366.698000","367.632000","368.566000","369.500000"
"150","Netherlands","6751","Forestland","5110","Area","3051","UNFCCC","1000 ha","362.598100","363.165200","363.732400","364.299500","364.866500","365.433600","366.000800","366.567800","367.135000","367.702000","368.269200","368.836400","369.403300","369.970500","370.656900","371.343500","372.029900","372.716500","373.403000","373.935800","374.468600","375.001400","375.534300","373.031000","370.527800","368.024600","365.521400","363.518700","361.516100","359.513400",
"150","Netherlands","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-598.011300","-598.011300","-598.011300","-598.011300","-598.011300","-598.011300","-598.011300","-598.011300","-598.011300","-598.011300","-598.011300","-838.659100","-838.659100","-838.659100","-838.659100","-838.659100","-838.659100","-838.659100","-838.659100","-838.659100","-838.659100","-725.038800","-725.038800","-725.038800","-725.038800","-725.038800","-558.587200","-558.587200","-558.587200","-558.587200","-558.587200"
"150","Netherlands","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3051","UNFCCC","kilotonnes","-2050.238300","-2082.334200","-2115.304900","-2149.157100","-2183.895000","-2219.569500","-2256.123500","-2293.587800","-2332.002200","-2371.349600","-2386.792600","-2402.444600","-2418.332500","-2269.668400","-2289.062500","-2302.110100","-2315.168700","-2328.263800","-2341.434600","-2335.249000","-2346.253600","-2359.063900","-2371.911300","-1988.102000","-1963.786400","-1938.619700","-1912.672300","-1892.844300","-1870.962900","-1848.217200",
"150","Netherlands","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","0.401000","0.401000","0.401000","0.401000","0.401000","0.401000","0.401000","0.401000","0.401000","0.401000","0.401000","0.507000","0.507000","0.507000","0.507000","0.507000","0.507000","0.507000","0.507000","0.507000","0.507000","1.730000","1.730000","1.730000","1.730000","1.730000","0.402000","0.402000","0.402000","0.402000","0.402000"
"150","Netherlands","6750","Net Forest conversion","5110","Area","3051","UNFCCC","1000 ha","15.920300","16.708300","17.523900","18.367100","19.238000","20.136500","21.062700","22.016600","22.998100","24.007200","25.044000","26.108500","27.200600","28.320400","28.941500","29.575800","30.223200","30.883700","31.557400","32.372500","32.427000","32.597400","32.883900","34.756200","36.686800","38.675700","40.722900","42.479500","44.283200","46.134000",
"150","Netherlands","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","30.141800","30.141800","30.141800","30.141800","30.141800","30.141800","30.141800","30.141800","30.141800","30.141800","30.141800","44.616000","44.616000","44.616000","44.616000","44.616000","44.616000","44.616000","44.616000","44.616000","44.616000","183.322300","183.322300","183.322300","183.322300","183.322300","46.593100","46.593100","46.593100","46.593100","46.593100"
"150","Netherlands","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3051","UNFCCC","kilotonnes","363.351100","382.267900","401.365200","420.619000","440.521900","459.930600","479.755900","500.136900","520.427800","541.359900","562.089800","582.588200","603.447800","625.043400","624.312500","640.796500","657.317200","673.999100","690.473600","785.645300","803.930100","825.921600","847.392600","985.843100","1019.385200","1053.816700","1089.016400","1090.624200","1123.377000","1156.170500",
"150","Netherlands","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-567.869500","-567.869500","-567.869500","-567.869500","-567.869500","-567.869500","-567.869500","-567.869500","-567.869500","-567.869500","-567.869500","-794.043100","-794.043100","-794.043100","-794.043100","-794.043100","-794.043100","-794.043100","-794.043100","-794.043100","-794.043100","-541.716500","-541.716500","-541.716500","-541.716500","-541.716500","-511.994000","-511.994000","-511.994000","-511.994000","-511.994000"
"151","Netherlands Antilles (former)","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000","3.590000"
"151","Netherlands Antilles (former)","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.001400","0.001400","0.001400","0.001400","0.001400","0.001400","0.001400","0.001400","0.001400","0.001400","0.001400","-0.081300","-0.081300","-0.081300","-0.081300","-0.081300","-0.081300","-0.081300","-0.081300","-0.081300","-0.081300","-0.049800","-0.049800","-0.049800","-0.049800","-0.049800","-0.107600","-0.107600","-0.107600","-0.107600","-0.107600"
"151","Netherlands Antilles (former)","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"151","Netherlands Antilles (former)","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"151","Netherlands Antilles (former)","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.001400","0.001400","0.001400","0.001400","0.001400","0.001400","0.001400","0.001400","0.001400","0.001400","0.001400","-0.081300","-0.081300","-0.081300","-0.081300","-0.081300","-0.081300","-0.081300","-0.081300","-0.081300","-0.081300","-0.049800","-0.049800","-0.049800","-0.049800","-0.049800","-0.107600","-0.107600","-0.107600","-0.107600","-0.107600"
"153","New Caledonia","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","831.130000","831.802000","832.474000","833.146000","833.818000","834.490000","835.162000","835.834000","836.506000","837.178000","837.850000","837.967000","838.084000","838.201000","838.318000","838.435000","838.552000","838.669000","838.786000","838.903000","839.020000","838.920000","838.820000","838.720000","838.620000","838.520000","838.420000","838.320000","838.220000","838.120000","838.020000"
"153","New Caledonia","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-207.887700","-207.887700","-207.887700","-207.887700","-207.887700","-207.887700","-207.887700","-207.887700","-207.887700","-207.887700","-207.887700","-36.194700","-36.194700","-36.194700","-36.194700","-36.194700","-36.194700","-36.194700","-36.194700","-36.194700","-36.194700","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"153","New Caledonia","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.100000","0.100000","0.100000","0.100000","0.100000","0.100000","0.100000","0.100000","0.100000","0.100000"
"153","New Caledonia","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","30.935700","30.935700","30.935700","30.935700","30.935700","30.935700","30.935700","30.935700","30.935700","30.935700"
"153","New Caledonia","6749","Carbon stock change in forests","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-207.887700","-207.887700","-207.887700","-207.887700","-207.887700","-207.887700","-207.887700","-207.887700","-207.887700","-207.887700","-207.887700","-36.194700","-36.194700","-36.194700","-36.194700","-36.194700","-36.194700","-36.194700","-36.194700","-36.194700","-36.194700","30.935700","30.935700","30.935700","30.935700","30.935700","30.935700","30.935700","30.935700","30.935700","30.935700"
"156","New Zealand","6751","Forestland","5110","Area","3050","FAO TIER 1","1000 ha","9372.270000","9420.087000","9467.904000","9515.721000","9563.538000","9611.355000","9659.172000","9706.989000","9754.806000","9802.623000","9850.440000","9850.208000","9849.976000","9849.744000","9849.512000","9849.280000","9849.048000","9848.816000","9848.584000","9848.352000","9848.120000","9847.818000","9847.516000","9847.214000","9846.912000","9846.610000","9855.806000","9865.002000","9874.198000","9883.394000","9892.590000"
"156","New Zealand","6751","Forestland","5110","Area","3051","UNFCCC","1000 ha","9381.848200","9394.336700","9436.789200","9488.840200","9572.069500","9634.326300","9704.889400","9760.211400","9805.156400","9840.837800","9869.110600","9895.282400","9913.616700","9927.787300","9932.072300","9927.414000","9917.784600","9899.838700","9899.505000","9897.873900","9898.310900","9907.900000","9915.373200","9908.986700","9906.448200","9906.068800","9907.656700","9912.779500","9918.641500","9938.487100",
"156","New Zealand","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","-28066.363900","-28066.363900","-28066.363900","-28066.363900","-28066.363900","-28066.363900","-28066.363900","-28066.363900","-28066.363900","-28066.363900","-28066.363900","-24121.328600","-24121.328600","-24121.328600","-24121.328600","-24121.328600","-24121.328600","-24121.328600","-24121.328600","-24121.328600","-24121.328600","-18155.187000","-18155.187000","-18155.187000","-18155.187000","-18155.187000","-13541.312800","-13541.312800","-13541.312800","-13541.312800","-13541.312800"
"156","New Zealand","6751","Forestland","72332","Net emissions/removals (CO2) (Forest land)","3051","UNFCCC","kilotonnes","-23325.330600","-23930.892500","-23237.669800","-23463.941600","-23189.983900","-21725.999100","-21293.093400","-21516.252600","-23441.065600","-24159.061600","-25347.557900","-24665.688400","-21870.469300","-25040.457600","-28558.267800","-32615.888900","-33365.019900","-36964.846700","-30329.167500","-30874.486700","-31098.036800","-25607.628700","-25844.751100","-25606.060400","-25238.444600","-25175.221200","-23491.328900","-22628.610300","-22008.964500","-22280.408900",
"156","New Zealand","6750","Net Forest conversion","5110","Area","3050","FAO TIER 1","1000 ha","1.583000","1.583000","1.583000","1.583000","1.583000","1.583000","1.583000","1.583000","1.583000","1.583000","1.583000","0.232000","0.232000","0.232000","0.232000","0.232000","0.232000","0.232000","0.232000","0.232000","0.232000","0.458000","0.458000","0.458000","0.458000","0.458000","2.680000","2.680000","2.680000","2.680000","2.680000"
"156","New Zealand","6750","Net Forest conversion","5110","Area","3051","UNFCCC","1000 ha","11.891000","10.976800","10.063500","9.066400","8.082500","7.588900","7.122800","6.656700","6.190600","5.724500","5.303700","4.881500","4.459300","4.086400","3.773700","3.570800","3.394600","3.354200","2.894400","2.532700","2.685200","2.898400","3.073600","3.292300","3.482600","3.716900","3.985000","3.936200","3.891600","3.847000",
"156","New Zealand","6750","Net Forest conversion","72332","Net emissions/removals (CO2) (Forest land)","3050","FAO TIER 1","kilotonnes","1012.798100","1012.798100","1012.798100","1012.798100","1012.798100","1012.798100","1012.798100","1012.798100","1012.798100","1012.798100","1012.798100","147.599200","147.599200","147.599200","147.599200","147.599200","147.599200","147.599200","147.599200","147.599200","147.599200","302.599100","302.599100","302.599100","302.599100","302.599100","1795.233700","1795.233700","1795.233700","1795.233700","1795.233700"
